P,H,HS,T,RH,CC
0,5,0,-2.1,91,0
0,6,0,-2.4,91,0
0,7,0,-2.7,90,0
0,8,0,-3,89,0
0.006705,9,1.69,-3.1,90,0
0.096795,10,9.26,-2.9,89,0
0.1563,11,15.5,-1.5,83,0
0.18891,12,19.94,0.1,78,0
0.20088,13,22.17,1.6,76,0
0.198885,14,21.95,2.7,74,0
0.18129,15,19.3,3.6,73,0
0.274665,16,14.5,4.1,72,0
0.35361,17,7.99,4.1,73,0
0.00111,18,0.22,3.2,78,0
0,19,0,1.6,84,0
0,20,0,0.7,87,0
0,21,0,0,88,0
0,22,0,-0.6,89,0
0,23,0,-1.2,90,0
0,0,0,-1.8,91,0
0,1,0,-2.3,92,0
0,2,0,-2.5,92,0
0,3,0,-3.1,94,0
0,4,0,-3.3,95,0
0,5,0,-3.4,95,0
0,6,0,-3.5,95,1
0,7,0,-3.6,96,4
0,8,0,-3.7,96,52
0.010995,9,1.94,-3.7,97,50
0.1404,10,9.53,-3.1,96,67
0.29064,11,15.78,-1,95,68
0.41871,12,20.24,0.5,95,67
0.38988,13,22.49,2.2,91,28
0.247815,14,22.27,3.8,86,0
0.173205,15,19.61,4.9,82,0
0.30288,16,14.8,5.3,80,0
0.353295,17,8.27,5,82,0
0.00204,18,0.49,4,86,0
0,19,0,2.2,93,0
0,20,0,1.2,95,0
0,21,0,0.6,93,2
0,22,0,0.3,93,5
0,23,0,0.2,93,27
0,0,0,0.4,93,35
0,1,0,0.8,94,38
0,2,0,1,95,27
0,3,0,1.1,96,24
0,4,0,1.3,97,46
0,5,0,1.3,98,82
0,6,0,1.4,98,90
0,7,0,1.5,98,64
0,8,0,1.5,97,41
0.01137,9,2.19,2.1,98,32
0.138735,10,9.8,2.2,96,38
0.2931,11,16.07,3.5,95,41
0.375045,12,20.55,5,91,77
0.364755,13,22.8,6.5,88,59
0.36978,14,22.59,7.8,82,65
0.29628,15,19.92,8.4,80,100
0.172275,16,15.1,8.1,83,100
0.05442,17,8.56,7.8,84,100
0,18,0.76,7.4,87,100
0,19,0,7.1,90,100
0,20,0,6.9,92,100
0,21,0,6.8,92,100
0,22,0,6.9,92,100
0,23,0,6.9,92,100
0,0,0,6.8,93,99
0,1,0,6.8,92,51
0,2,0,6.9,91,95
0,3,0,7,90,100
0,4,0,7.2,90,100
0,5,0,7.4,89,100
0,6,0,7.6,88,100
0,7,0,7.5,90,100
0,8,0,7.6,91,100
0,9,2.45,7.8,91,100
0.00675,10,10.08,7.9,91,100
0.04491,11,16.37,8,91,100
0.06903,12,20.86,8.2,91,100
0.15219,13,23.13,8.4,90,100
0.24459,14,22.91,8.6,90,100
0.210435,15,20.23,8.8,90,100
0.06546,16,15.4,8.9,91,100
0.009195,17,8.84,8.6,91,100
0,18,1.04,8.1,93,100
0,19,0,7.5,91,100
0,20,0,6.8,89,100
0,21,0,5.8,84,100
0,22,0,5.6,84,100
0,23,0,5.5,85,100
0,0,0,5.5,86,100
0,1,0,5.4,87,100
0,2,0,5.4,88,100
0,3,0,5.4,89,100
0,4,0,5.4,91,100
0,5,0,5.3,91,100
0,6,0,5.2,93,92
0,7,0,4.9,94,60
0,8,0,4.5,96,53
0.013395,9,2.72,3.7,98,23
0.122205,10,10.36,3.1,98,23
0.29046,11,16.67,5.2,95,29
0.39117,12,21.18,6.7,89,93
0.285195,13,23.45,7.4,81,96
0.25392,14,23.23,7.9,74,74
0.224025,15,20.55,8.3,71,98
0.33402,16,15.7,8.3,68,100
0.352455,17,9.13,8.1,68,100
0.00822,18,1.31,7.4,75,100
0,19,0,6.5,81,100
0,20,0,5.2,88,63
0,21,0,4.4,95,92
0,22,0,4.8,95,100
0,23,0,5.2,93,100
0,0,0,5.4,93,100
0,1,0,5.5,95,100
0,2,0,5.6,96,100
0,3,0,6,98,100
0,4,0,6.8,99,100
0,5,0,8,99,100
0,6,0,8.5,98,100
0,7,0,8.8,98,100
0,8,0,9.1,97,100
0,9,2.99,9.2,96,100
0.00351,10,10.65,9.5,95,100
0.015285,11,16.97,9.8,94,100
0.081075,12,21.5,10,93,100
0.173715,13,23.78,10.2,89,100
0.248325,14,23.56,10.2,85,100
0.27651,15,20.87,9.4,82,100
0.257655,16,16.01,8,79,100
0.10524,17,9.42,7.1,75,100
0.00213,18,1.59,6.3,76,91
0,19,0,6.1,75,99
0,20,0,5.8,79,89
0,21,0,5.8,77,100
0,22,0,5.6,79,98
0,23,0,5.4,82,100
0,0,0,5.2,83,98
0,1,0,4.9,83,100
0,2,0,4.9,83,62
0,3,0,4.9,78,50
0,4,0,4.7,76,39
0,5,0,4.5,77,39
0,6,0,3.9,81,77
0,7,0,3.2,86,89
0,8,0,2.7,88,100
0.01839,9,3.27,2.6,86,100
0.178005,10,10.94,2.8,84,100
0.335925,11,17.28,3.5,82,100
0.32613,12,21.82,4,77,93
0.39801,13,24.12,4.5,73,78
0.40629,14,23.9,4.9,72,77
0.24324,15,21.2,5.5,68,90
0.413265,16,16.32,4.7,76,100
0.178425,17,9.71,4.6,83,100
0.013305,18,1.86,3.9,85,100
0,19,0,3.7,80,100
0,20,0,3.8,75,94
0,21,0,4.2,66,56
0,22,0,4.5,62,41
0,23,0,4.5,64,27
0,0,0,4,73,75
0,1,0,3.6,80,100
0,2,0,4,76,72
0,3,0,3.8,74,53
0,4,0,3.6,75,31
0,5,0,3.4,75,39
0,6,0,3.7,71,45
0,7,0,3.7,68,37
0,8,0,3.8,65,40
0.01899,9,3.55,3.2,72,55
0.162945,10,11.23,3.2,86,91
0.26703,11,17.6,4.2,86,100
0.42144,12,22.15,4.8,82,100
0.357165,13,24.45,5.3,81,100
0.427395,14,24.24,5.7,77,100
0.37773,15,21.52,5.3,78,96
0.354315,16,16.63,5.4,78,93
0.232245,17,10,4.7,81,88
0.01182,18,2.14,4.2,84,91
0,19,0,3.7,86,53
0,20,0,3.2,81,41
0,21,0,1.8,87,47
0,22,0,1.6,86,21
0,23,0,1.2,83,14
0,0,0,1.2,80,50
0,1,0,1.1,79,23
0,2,0,1,79,29
0,3,0,1.1,78,44
0,4,0,1.2,79,50
0,5,0,1.3,80,61
0,6,0,1.5,80,61
0,7,0,1.5,81,68
0,8,0,1.5,82,21
0.025035,9,3.83,1.2,85,25
0.12732,10,11.53,1.4,87,22
0.18231,11,17.91,2.3,83,43
0.33717,12,22.48,3.1,75,34
0.369555,13,24.79,3.4,71,45
0.37791,14,24.58,3.6,68,58
0.291285,15,21.85,3.5,69,74
0.32187,16,16.94,3.3,69,87
0.15555,17,10.3,2.9,65,88
0.023925,18,2.42,2.3,65,87
0,19,0,1.8,66,85
0,20,0,1.4,67,86
0,21,0,1,69,86
0,22,0,0.9,70,83
0,23,0,0.7,71,77
0,0,0,0.7,70,74
0,1,0,0.4,71,80
0,2,0,0.2,72,78
0,3,0,-0.1,73,56
0,4,0,-0.4,74,63
0,5,0,-0.4,74,67
0,6,0,-0.5,74,71
0,7,0,-0.6,74,74
0,8,0,-0.7,75,73
0.02097,9,4.12,-0.7,74,65
0.158655,10,11.84,-0.4,75,59
0.268845,11,18.24,0.2,70,51
0.36216,12,22.82,0.9,65,77
0.410715,13,25.14,1.6,62,87
0.39594,14,24.92,1.8,61,88
0.373845,15,22.18,2,60,90
0.284085,16,17.25,2.2,59,87
0.185535,17,10.59,2.2,60,80
0.046935,18,2.7,2,63,81
0,19,0,1.6,67,86
0,20,0,1.2,70,83
0,21,0,0.4,74,77
0,22,0,0.2,76,78
0,23,0,0,78,88
0,0,0,-0.1,80,99
0,1,0,-0.3,83,100
0,2,0,-0.3,84,100
0,3,0,-0.6,85,100
0,4,0,-0.8,87,97
0,5,0,-0.7,85,100
0,6,0,-0.9,88,100
0,7,0,-0.6,87,96
0,8,0,-0.9,90,90
0.0273,9,4.42,-0.8,92,89
0.11568,10,12.15,-0.2,88,91
0.26676,11,18.56,0.3,82,86
0.319755,12,23.16,0.9,77,87
0.44823,13,25.49,1.4,74,88
0.41331,14,25.26,2,68,79
0.448185,15,22.52,2.4,65,88
0.407715,16,17.57,2.7,64,85
0.20679,17,10.89,2.8,63,67
0.129225,18,2.98,2.4,67,63
0,19,0,1.9,72,54
0,20,0,1.1,77,57
0,21,0,0.7,80,63
0,22,0,0.5,80,73
0,23,0,0.4,80,79
0,0,0,0.3,80,83
0,1,0,0.2,80,77
0,2,0,0.1,81,94
0,3,0,0.2,81,100
0,4,0,0.1,81,90
0,5,0,0.1,80,95
0,6,0,-0.1,80,98
0,7,0,0,79,100
0,8,-3.89,0.1,78,100
0.020835,9,4.72,0.4,81,100
0.080985,10,12.46,0.5,81,100
0.167145,11,18.89,0.8,81,100
0.20115,12,23.51,1.5,81,100
0.17214,13,25.84,2.1,82,100
0.28491,14,25.61,2.4,84,100
0.41778,15,22.85,3.2,85,100
0.301275,16,17.89,4.4,84,100
0.12492,17,11.19,4.9,84,100
0.00027,18,3.26,4.9,87,100
0,19,0,4.8,91,100
0,20,0,5.1,91,100
0,21,0,5,92,100
0,22,0,4.8,92,88
0,23,0,4.4,91,18
0,0,0,3.5,91,5
0,1,0,2.8,91,7
0,2,0,2.2,91,8
0,3,0,1.8,92,7
0,4,0,1.9,91,37
0,5,0,2.3,90,65
0,6,0,2.3,89,79
0,7,0,2.4,88,84
0,8,-3.6,2.4,88,61
0.0396,9,5.02,2.3,90,48
0.147285,10,12.78,2.7,89,43
0.22605,11,19.23,3.8,86,44
0.32136,12,23.86,4.6,85,36
0.409425,13,26.2,5.1,84,49
0.3981,14,25.96,5.2,84,62
0.40638,15,23.19,5.1,83,47
0.461115,16,18.2,4.8,84,45
0.475905,17,11.49,4.3,87,66
0.18513,18,3.54,3.7,87,62
0,19,0,3.3,86,68
0,20,0,2.9,87,59
0,21,0,2.6,86,69
0,22,0,2.2,88,68
0,23,0,2.2,89,92
0,0,0,2.2,90,100
0,1,0,2.3,89,86
0,2,0,2.5,84,90
0,3,0,2.4,84,100
0,4,0,2.5,87,100
0,5,0,2.3,90,100
0,6,0,2,91,100
0,7,0,1.9,91,100
0,8,-3.3,1.6,90,86
0.061545,9,5.33,1.3,93,96
0.242595,10,13.1,1.9,94,97
0.384705,11,19.57,2.7,91,100
0.390435,12,24.21,3.7,89,95
0.480705,13,26.55,4.3,89,100
0.49272,14,26.32,4.8,86,100
0.391965,15,23.53,4.8,82,83
0.495315,16,18.52,4.6,79,56
0.564465,17,11.79,3.9,78,33
0.282555,18,3.83,3.4,78,32
0,19,0,2.5,81,22
0,20,0,1.9,84,13
0,21,0,1.5,87,21
0,22,0,0.9,90,14
0,23,0,0.5,92,14
0,0,0,0.3,92,50
0,1,0,-0.1,93,43
0,2,0,-0.2,93,45
0,3,0,-0.4,94,48
0,4,0,-0.5,94,50
0,5,0,-0.5,94,57
0,6,0,-0.4,94,64
0,7,0,-0.2,94,64
0,8,-3,-0.2,94,100
0.03789,9,5.64,-0.1,93,100
0.15999,10,13.43,0.1,93,100
0.26574,11,19.91,0.4,92,100
0.49878,12,24.56,0.8,87,97
0.553155,13,26.92,1.8,77,90
0.52053,14,26.68,2.4,73,87
0.47184,15,23.87,2.8,70,61
0.45567,16,18.85,3.1,69,55
0.544695,17,12.09,3.3,67,53
0.384195,18,4.11,3.2,68,33
0,19,0,2.1,73,24
0,20,0,1.3,78,53
0,21,0,0.9,87,91
0,22,0,1.1,86,77
0,23,0,1.1,83,50
0,0,0,0.5,83,69
0,1,0,0,84,91
0,2,0,-0.1,84,100
0,3,0,0.2,82,100
0,4,0,0.3,79,100
0,5,0,0,78,92
0,6,0,-0.4,75,90
0,7,0,-0.7,72,68
0,8,-2.7,-1,72,53
0.058305,9,5.95,-0.8,74,51
0.245505,10,13.76,-0.3,76,75
0.309765,11,20.25,0.6,70,70
0.3033,12,24.92,1.3,68,68
0.392325,13,27.28,1.8,63,100
0.38457,14,27.03,2.3,60,78
0.47004,15,24.22,2.6,58,86
0.557535,16,19.17,2.5,58,100
0.52908,17,12.39,2,63,93
0.25452,18,4.39,1.3,68,100
0,19,0,0.6,73,95
0,20,0,0.1,74,68
0,21,0,-0.4,80,42
0,22,0,-0.8,83,10
0,23,0,-1.2,84,8
0,0,0,-1.6,86,10
0,1,0,-1.9,85,13
0,2,0,-2.2,84,31
0,3,0,-2.4,82,52
0,4,0,-2.5,81,67
0,5,0,-2.7,81,89
0,6,0,-2.9,82,100
0,7,0,-2.9,82,100
0,8,-2.39,-2.6,82,100
0.07443,9,6.27,-1.4,81,100
0.290325,10,14.09,-0.6,83,100
0.43686,11,20.6,0.4,80,100
0.475035,12,25.28,1.4,72,100
0.53565,13,27.65,2.2,66,100
0.54072,14,27.4,2.9,61,100
0.41682,15,24.56,3.1,62,100
0.471465,16,19.49,3,66,100
0.519015,17,12.69,2.8,69,100
0.15606,18,4.68,2.3,74,100
0,19,-4.09,1.3,83,100
0,20,0,0.7,89,100
0,21,0,0.3,90,100
0,22,0,0.1,90,98
0,23,0,-0.5,92,100
0,0,0,-0.6,93,100
0,1,0,-0.9,94,95
0,2,0,-0.9,94,68
0,3,0,-0.4,93,100
0,4,0,-0.4,94,100
0,5,0,-0.4,95,100
0,6,0,-0.7,97,100
0,7,0,-0.9,98,100
0,8,-2.08,-1,98,100
0.065565,9,6.59,-0.8,96,100
0.15348,10,14.43,-0.4,92,100
0.462645,11,20.95,-0.1,88,100
0.491145,12,25.65,0.9,80,100
0.523035,13,28.02,1.9,73,76
0.39297,14,27.76,2.6,68,44
0.40629,15,24.91,2.8,66,31
0.617415,16,19.82,2.8,66,39
0.67965,17,12.99,2.4,64,38
0.50931,18,4.96,1.9,64,17
0,19,-3.82,0.9,67,69
0,20,0,-0.3,71,100
0,21,0,-0.2,73,81
0,22,0,-0.6,75,5
0,23,0,-1.4,79,3
0,0,0,-1.9,81,5
0,1,0,-2.2,82,20
0,2,0,-2.3,84,63
0,3,0,-2.4,85,80
0,4,0,-2.3,87,67
0,5,0,-2.2,88,76
0,6,0,-2.4,90,86
0,7,0,-2.7,92,100
0,8,-1.76,-2.9,93,100
0.08538,9,6.92,-1.9,94,100
0.2832,10,14.76,-0.9,90,100
0.315735,11,21.31,-0.1,85,100
0.4851,12,26.02,1.1,77,91
0.56397,13,28.39,2.1,71,89
0.52779,14,28.12,2.8,65,88
0.501225,15,25.26,3,66,78
0.390945,16,20.14,3.2,65,79
0.35034,17,13.3,3.1,67,96
0.197505,18,5.25,2.8,72,100
0,19,-3.54,2.3,78,100
0,20,0,1.5,83,100
0,21,0,1.3,88,100
0,22,0,1.2,89,100
0,23,0,0.6,91,83
0,0,0,0.2,92,86
0,1,0,0.1,93,95
0,2,0,0.2,94,100
0,3,0,0.2,95,100
0,4,0,0.3,95,100
0,5,0,0.4,95,100
0,6,0,0.4,95,100
0,7,0,0.4,95,100
0,8,-1.44,0.4,94,100
0.064725,9,7.25,0.6,95,100
0.25812,10,15.11,1.4,92,100
0.37944,11,21.67,2.4,85,95
0.36618,12,26.39,3.3,77,82
0.53319,13,28.77,4,72,100
0.393585,14,28.49,4.3,72,100
0.42984,15,25.6,3.7,77,95
0.39681,16,20.47,3.5,76,86
0.112545,17,13.6,2.8,73,96
0.042735,18,5.54,1.9,72,91
0,19,-3.27,1.2,72,88
0,20,0,0.7,72,91
0,21,0,0.2,77,89
0,22,0,-0.2,81,98
0,23,0,-0.6,82,65
0,0,0,-0.9,81,31
0,1,0,-1.2,79,3
0,2,0,-1.6,78,0
0,3,0,-1.9,78,0
0,4,0,-2.3,78,3
0,5,0,-2.6,79,6
0,6,0,-2.8,79,16
0,7,0,-3,78,18
0,8,-1.12,-3,77,16
0.082605,9,7.58,-3.3,85,20
0.19251,10,15.45,-2.5,80,23
0.265875,11,22.03,-1.8,70,38
0.425865,12,26.76,-1.2,61,55
0.31545,13,29.14,-0.8,52,45
0.379815,14,28.86,-0.3,48,48
0.47424,15,25.96,-0.1,44,49
0.738825,16,20.79,-0.2,42,69
0.686445,17,13.9,-0.5,42,100
0.51684,18,5.82,-0.9,43,65
0,19,-2.99,-1.6,47,45
0,20,0,-2.2,49,31
0,21,0,-3,56,17
0,22,0,-3.3,57,15
0,23,0,-3.6,60,10
0,0,0,-4,62,38
0,1,0,-4.5,66,9
0,2,0,-5,67,7
0,3,0,-5.3,68,4
0,4,0,-4.9,63,0
0,5,0,-4.3,61,0
0,6,0,-3.9,59,0
0,7,0,-4.1,60,0
0,8,-0.79,-5.8,71,0
0.08283,9,7.91,-5.9,85,4
0.18369,10,15.8,-3.7,75,26
0.247125,11,22.39,-2,57,52
0.26967,12,27.14,-0.9,51,68
0.296925,13,29.52,-0.1,47,52
0.273045,14,29.23,0.5,45,60
0.459555,15,26.31,0.9,45,95
0.761925,16,21.12,0.8,47,45
0.7629,17,14.21,0.4,48,53
0.577365,18,6.11,-0.1,51,37
0,19,-2.72,-1.2,56,24
0,20,0,-2.4,61,24
0,21,0,-2.3,63,63
0,22,0,-2.2,63,59
0,23,0,-2.4,64,100
0,0,0,-2.5,64,100
0,1,0,-2.6,64,100
0,2,0,-2.5,65,100
0,3,0,-2.3,66,100
0,4,0,-2.3,68,100
0,5,0,-2.4,69,100
0,6,0,-2.4,71,100
0,7,0,-2.5,73,100
0,8,-0.47,-2.4,75,100
0.087315,9,8.25,-1.6,83,100
0.291195,10,16.15,-1.2,82,100
0.40185,11,22.76,-0.1,78,100
0.470085,12,27.52,0.8,77,97
0.36078,13,29.9,1.5,77,100
0.531345,14,29.6,2,77,70
0.36456,15,26.66,2.4,78,100
0.274425,16,21.45,2.4,80,100
0.259455,17,14.51,1.7,86,100
0.079005,18,6.39,1,89,100
0,19,-2.44,0.6,86,100
0,20,0,0.3,86,100
0,21,0,-0.3,84,100
0,22,0,-0.5,83,100
0,23,0,-0.7,82,100
0,0,0,-1,82,98
0,1,0,-1.2,82,100
0,2,0,-1.4,83,100
0,3,0,-1.5,84,100
0,4,0,-1.4,85,100
0,5,0,-1.4,86,100
0,6,0,-1.3,86,100
0,7,0,-1.3,88,100
0,8,-0.13,-1.4,88,100
0.023325,9,8.59,-1.1,91,100
0.0852,10,16.51,-1.2,92,100
0.13758,11,23.13,-1.1,92,100
0.27591,12,27.9,-1,92,100
0.3033,13,30.29,-0.7,90,100
0.436215,14,29.98,-0.4,90,100
0.45456,15,27.01,-0.1,90,100
0.26916,16,21.78,0,91,100
0.1221,17,14.82,-0.1,92,100
0.028455,18,6.68,-0.3,94,100
0,19,-2.17,-0.5,95,100
0,20,0,-0.8,96,100
0,21,0,-0.9,96,100
0,22,0,-0.8,96,100
0,23,0,-0.9,96,100
0,0,0,-1,95,100
0,1,0,-1,95,100
0,2,0,-1.1,95,100
0,3,0,-1.2,93,100
0,4,0,-1.3,93,100
0,5,0,-1.4,92,100
0,6,0,-1.4,90,100
0,7,0,-1.6,91,91
0.00204,8,0.2,-1.8,90,60
0.127605,9,8.93,-2.8,90,62
0.309075,10,16.86,-2.7,90,54
0.559065,11,23.5,-2.2,89,66
0.788085,12,28.28,-1.5,87,89
0.75786,13,30.67,-1,85,97
0.92955,14,30.35,-0.6,84,79
0.824895,15,27.37,-0.4,84,78
0.808635,16,22.1,-0.5,86,46
0.847545,17,15.12,-0.9,87,48
0.59289,18,6.96,-1.4,86,52
0,19,-1.89,-2.2,86,50
0,20,0,-2.9,85,28
0,21,0,-3.6,85,12
0,22,0,-4.4,85,4
0,23,0,-4.9,85,3
0,0,0,-5.5,85,2
0,1,0,-6.2,86,0
0,2,0,-7,88,0
0,3,0,-8.2,90,0
0,4,0,-7.1,92,3
0,5,0,-7,94,46
0,6,0,-8.9,94,71
0,7,0,-13.2,92,85
0.006375,8,0.54,-14.7,89,100
0.205545,9,9.28,-13.7,89,100
0.439875,10,17.22,-11.4,88,100
0.71406,11,23.87,-8.2,90,100
0.83571,12,28.67,-5.6,91,100
0.900855,13,31.06,-3.5,86,100
0.86565,14,30.73,-2.1,84,100
0.76197,15,27.72,-1.2,82,100
0.465795,16,22.43,-1.1,84,93
0.1902,17,15.42,-1.2,84,100
0.06015,18,7.25,-1.4,85,100
0,19,-1.62,-1.6,87,100
0,20,0,-1.8,89,100
0,21,0,-1.9,90,100
0,22,0,-2,91,100
0,23,0,-2.1,93,100
0,0,0,-2.2,94,74
0,1,0,-2.4,95,91
0,2,0,-2.5,95,68
0,3,0,-2.7,94,80
0,4,0,-2.7,94,100
0,5,0,-2.8,94,92
0,6,0,-2.6,94,88
0,7,0,-3.2,95,86
0.005445,8,0.88,-4.4,95,97
0.16443,9,9.63,-2.2,96,100
0.362025,10,17.58,-2.3,95,100
0.498495,11,24.25,-1,94,100
0.67374,12,29.05,-0.3,93,97
0.786735,13,31.45,0.1,90,100
0.74091,14,31.11,0.4,87,100
0.85488,15,28.08,0.6,83,100
0.802905,16,22.76,0.7,83,100
0.725475,17,15.73,0.6,84,100
0.580785,18,7.53,0.3,84,97
0,19,-1.35,-0.6,83,78
0,20,0,-1.5,81,71
0,21,0,-2,82,84
0,22,0,-2.3,81,85
0,23,0,-2.6,80,87
0,0,0,-2.9,79,85
0,1,0,-3.3,79,70
0,2,0,-4,82,40
0,3,0,-4.7,85,0
0,4,0,-5.1,87,2
0,5,0,-5.2,86,2
0,6,0,-5.1,85,8
0,7,0,-5.1,85,25
0.00735,8,1.22,-5.2,84,30
0.174585,9,9.98,-5.4,85,55
0.44043,10,17.95,-4.4,84,65
0.43488,11,24.63,-2.5,82,55
0.44832,12,29.44,-0.6,77,19
0.404025,13,31.84,0.8,72,51
0.59829,14,31.49,1.5,71,100
0.825045,15,28.43,1.8,73,100
0.5739,16,23.09,1.8,77,100
0.59154,17,16.03,1.8,79,100
0.25881,18,7.82,1.8,80,100
0,19,-1.07,1.5,83,77
0,20,0,1.3,85,87
0,21,0,1.1,88,72
0,22,0,1.2,88,74
0,23,0,1.3,89,55
0,0,0,1.4,89,31
0,1,0,1.3,88,53
0,2,0,1.6,88,48
0,3,0,1.7,88,49
0,4,0,1.8,88,58
0,5,0,1.7,89,59
0,6,0,1.5,89,49
0,7,0,1.5,90,49
0.008595,8,1.56,1.4,91,66
0.133755,9,10.33,1.7,92,44
0.26145,10,18.31,2.2,91,39
0.416535,11,25.01,2.5,90,57
0.603735,12,29.83,3,89,85
0.758925,13,32.23,3.4,88,98
0.707835,14,31.87,3.7,87,100
0.706395,15,28.79,4,87,100
0.662835,16,23.42,3.9,88,100
0.60531,17,16.33,4,89,100
0.2079,18,8.1,3.9,90,100
0,19,-0.8,3.6,90,100
0,20,0,3.5,89,100
0,21,0,3.7,89,95
0,22,0,3.7,89,93
0,23,0,3.6,89,62
0,0,0,3.4,90,40
0,1,0,3.3,91,61
0,2,0,3.3,92,84
0,3,0,3.7,93,90
0,4,0,3.6,94,90
0,5,0,3.5,94,90
0,6,0,3.5,93,90
0,7,0,3.6,93,89
0.00273,8,1.91,3.5,93,88
0.10053,9,10.69,3.5,93,89
0.25281,10,18.68,4,92,90
0.396765,11,25.39,4.6,91,88
0.466995,12,30.23,5.1,88,64
0.54909,13,32.62,5.5,85,62
0.466755,14,32.25,5.8,82,68
0.60582,15,29.14,6.1,79,68
0.7233,16,23.75,6,80,50
0.695445,17,16.64,6,78,44
0.36909,18,8.39,5.7,79,66
0,19,-0.52,5.2,82,85
0,20,0,4.9,86,88
0,21,0,4.7,86,90
0,22,0,4.8,86,100
0,23,0,4.8,87,100
0,0,0,4.7,87,92
0,1,0,4.6,89,92
0,2,0,4.5,90,98
0,3,0,4.3,87,90
0,4,0,4.1,83,73
0,5,0,3.7,86,66
0,6,0,3.2,90,81
0,7,0,3.5,91,100
0.005685,8,2.26,3.3,92,100
0.120075,9,11.04,3.9,92,100
0.27429,10,19.05,4.4,90,97
0.340815,11,25.77,4.9,88,83
0.384615,12,30.62,5.4,84,97
0.56613,13,33.02,6.1,77,100
0.489495,14,32.63,6.3,75,78
0.668325,15,29.5,6.6,70,79
0.69984,16,24.07,6.5,69,90
0.55953,17,16.94,6.2,71,86
0.2772,18,8.67,5.7,75,88
0,19,-0.25,5,80,87
0,20,0,4.1,85,74
0,21,0,3,91,85
0,22,0,2.8,92,83
0,23,0,2.1,94,97
0,0,0,1.7,95,87
0,1,0,1.4,96,100
0,2,0,1.2,96,100
0,3,0,0.9,96,100
0,4,0,0.8,96,100
0,5,0,0.4,97,100
0,6,0,0.1,97,100
0,7,0,-0.1,97,100
0.01464,8,2.61,-0.3,98,100
0.141285,9,11.4,0.1,99,100
0.28062,10,19.42,1.1,96,100
0.415245,11,26.16,1.9,89,88
0.609975,12,31.01,2.3,87,90
0.656775,13,33.41,3,84,90
0.650865,14,33.01,3.5,81,88
0.632895,15,29.86,4,79,86
0.54267,16,24.4,4.5,77,79
0.58707,17,17.24,4.8,73,76
0.40272,18,8.95,5,73,57
0,19,0.02,4.5,78,42
0,20,0,3.6,85,24
0,21,0,2.8,95,6
0,22,0,2.2,97,4
0,23,0,1.8,97,3
0,0,0,1.7,96,16
0,1,0,2,95,49
0,2,0,2.3,93,68
0,3,0,2.5,92,72
0,4,0,3,91,100
0,5,0,3.7,91,100
0,6,0,4.1,89,100
0,7,0,4.3,85,100
0.00051,8,2.96,4.5,85,100
0.10242,9,11.76,5.1,84,100
0.18045,10,19.79,5.7,83,100
0.436035,11,26.54,6,82,100
0.38748,12,31.41,6.4,81,100
0.3168,13,33.81,6.7,78,100
0.35736,14,33.39,6.4,78,100
0.16119,15,30.21,6.3,78,100
0.108195,16,24.73,6.2,80,100
0.10875,17,17.54,5.6,87,100
0.06861,18,9.24,5.2,89,100
0,19,0.29,4.4,88,100
0,20,0,3.8,85,100
0,21,0,3.2,87,83
0,22,0,3,83,41
0,23,0,2.6,84,29
0,0,0,2.5,84,38
0,1,0,2.4,84,70
0,2,0,2.4,87,83
0,3,0,2.2,89,74
0,4,0,2.1,89,54
0,5,0,2.1,86,52
0,6,0,2,84,56
0,7,0,2,85,39
0.017595,8,3.32,1.9,87,31
0.13629,9,12.12,2.1,84,38
0.26256,10,20.17,2.6,82,51
0.364515,11,26.93,3.5,84,58
0.425595,12,31.81,4.3,81,72
0.46404,13,34.21,5,78,55
0.630075,14,33.77,5.3,75,100
0.567795,15,30.57,5.3,74,100
0.878175,16,25.05,4.7,80,59
0.63618,17,17.84,5.2,81,100
0.40965,18,9.52,4.7,83,58
0.002445,19,0.57,4.1,86,46
0,20,0,3.6,87,32
0,21,0,3.1,89,44
0,22,0,2.9,89,84
0,23,0,3.2,87,84
0,0,0,3.4,86,100
0,1,0,3.4,86,59
0,2,0,3.1,90,72
0,3,0,2.7,92,62
0,4,0,2.7,92,58
0,5,0,2.6,92,41
0,6,0,2.9,91,34
0,7,0,2.8,89,39
0.019635,8,3.67,2.5,87,54
0.147795,9,12.49,2.6,88,36
0.247215,10,20.54,3.6,86,42
0.40161,11,27.32,4.6,80,38
0.397455,12,32.21,5.4,77,74
0.48126,13,34.61,6.2,67,38
0.474795,14,34.15,5.2,75,35
0.60846,15,30.92,5.9,74,50
0.77736,16,25.38,5.4,77,51
0.826845,17,18.14,4.7,79,35
0.614505,18,9.8,4.1,79,29
0.00171,19,0.84,3.4,83,41
0,20,0,2.7,85,46
0,21,0,2.7,83,49
0,22,0,2.3,83,62
0,23,0,1.8,86,55
0,0,0,1.4,88,59
0,1,0,1.1,89,52
0,2,0,1,91,42
0,3,0,1,91,42
0,4,0,1.2,90,79
0,5,0,1.4,91,85
0,6,0,1.4,91,86
0,7,0,1.2,91,66
0.03567,8,4.03,1.1,91,55
0.171585,9,12.85,1.5,92,52
0.3708,10,20.92,2.9,90,46
0.530145,11,27.71,4.6,83,48
0.62028,12,32.61,5.7,73,86
0.64647,13,35,6,71,100
0.52761,14,34.54,6.5,67,80
0.736335,15,31.28,6.7,63,100
0.85332,16,25.71,6.8,62,82
